gene	kcore
PIPSL	1
PIR	10
PIRT	1
PISD	3
PITHD1	3
PITPNA	8
PITPNB	2
PITPNC1	12
PITPNM1	5
PITPNM2	3
PITPNM3	1
PITRM1	4
PITX1	43
PITX2	41
PITX3	6
PIWIL1	18
PIWIL2	18
PIWIL3	13
PIWIL4	18
PJA1	22
PJA2	16
PK	1
PKB-LIKE	20
PKD1	34
PKD1L1	2
PKD1L3	1
PKD2	23
PKD2L1	4
PKD2L2	1
PKDCC	1
PKHD1	2
PKIA	12
PKIB	6
PKIG	4
PKLR	18
PKM	39
PKM2	10
PKMYT1	30
PKN1	52
PKN2	33
PKN3	19
PKNOX1	45
PKNOX2	27
PKP1	25
PKP2	32
PKP3	13
PKP4	21
PLA1A	3
PLA2G10	41
PLA2G12A	11
PLA2G12B	4
PLA2G15	2
PLA2G16	3
PLA2G1B	9
PLA2G2A	12
PLA2G2D	5
PLA2G2E	6
PLA2G2F	8
PLA2G3	7
PLA2G4A	41
PLA2G4B	28
PLA2G4C	25
PLA2G4D	24
PLA2G4E	24
PLA2G4F	24
PLA2G5	6
PLA2G6	18
PLA2G7	3
PLA2R1	8
PLAA	9
PLAAT1	7
PLAAT2	6
PLAAT3	6
PLAAT4	5
PLAAT5	3
PLAC8	30
PLAC9	6
PLAG1	3
PLAGL1	11
PLAGL2	32
PLAT	31
PLAU	38
PLAUR	33
PLB1	6
PLBD2	1
PLCB1	56
PLCB2	56
PLCB3	56
PLCB4	56
PLCD1	37
PLCD3	36
PLCD4	36
PLCE1	36
PLCG1	105
PLCG2	105
PLCL1	16
PLCL2	6
PLCXD3	2
PLCZ1	35
PLD1	37
PLD2	48
PLD3	7
PLD4	1
PLD6	5
PLDN	14
PLEC	14
PLEC1	16
PLEK	13
PLEKHA1	6
PLEKHA2	15
PLEKHA3	8
PLEKHA4	11
PLEKHA5	21
PLEKHA6	3
PLEKHA7	21
PLEKHA8	1
PLEKHB1	13
PLEKHB2	32
PLEKHF1	7
PLEKHF2	41
PLEKHG2	22
PLEKHG4	36
PLEKHG4B	2
PLEKHG5	25
PLEKHG6	2
PLEKHH2	3
PLEKHJ1	8
PLEKHM1	13
PLEKHM2	7
PLEKHM3	1
PLEKHN1	36
PLEKHO1	22
PLEKHO2	1
PLEKHS1	4
PLET1	1
PLG	39
PLGRKT	5
PLIN1	21
PLIN2	34
PLIN3	34
PLIN4	1
PLIN5	6
PLK-1	18
PLK1	96
PLK2	18
PLK3	27
PLK4	93
PLLP	26
PLN	31
PLOD1	7
PLOD2	7
PLOD3	14
PLP1	30
PLP2	30
PLPBP	1
PLPP1	5
PLPP2	8
PLPP3	5
PLPP4	26
PLPP5	2
PLPP6	28
PLPPR1	5
PLPPR2	17
PLPPR3	3
PLPPR4	3
PLRG1	160
PLS1	8
PLS3	14
PLSCR1	46
PLSCR2	13
PLSCR3	29
PLSCR4	40
PLTP	8
PLUNC	1
PLVAP	1
PLXDC1	3
PLXNA1	27
PLXNA2	27
PLXNA3	27
PLXNA4	27
PLXNA4A	1
PLXNB1	27
PLXNB2	27
PLXNB3	21
PLXNC1	17
PLXND1	19
PM20D2	15
PMAIP1	15
PMCH	18
PMEL	3
PMEPA1	10
PMF1	96
PMF1-BGLAP	2
PML	69
PMM1	5
PMM2	4
PMP2	1
PMP22	30
PMPCA	14
PMPCB	14
PMS1	2
PMS2	14
PMS2L15	1
PMS2P1	1
PMS2P11	1
PMS2P2	1
PMS2P3	1
PMS2P5	1
PMS4	1
PMS5	1
PMS6	1
PMS7	1
PMS8	1
PMVK	3
PNISR	7
PNKD	4
PNKP	35
PNLIP	2
PNLIPRP1	29
PNLIPRP2	1
PNMA1	48
PNMA2	34
PNMA3	12
PNMA5	41
PNMA6A	6
PNMT	4
PNN	38
PNO1	49
PNOC	9
PNP	16
PNPLA2	12
PNPLA3	3
PNPLA4	1
PNPLA5	1
PNPO	2
PNPT1	7
PNRC1	15
PNRC2	107
POC1A	1
POC1B	2
POC5	7
PODN	4
PODXL	5
PODXL2	5
POF1B	12
POFUT1	8
POFUT2	5
POGK	4
POGLUT1	3
POGZ	41
POLA1	37
POLA2	38
POLB	35
POLD1	62
POLD2	62
POLD3	62
POLD4	62
POLDIP2	14
POLDIP3	82
POLE	36
POLE2	37
POLE3	33
POLE4	33
POLG	6
POLG2	6
POLH	24
POLI	27
POLK	62
POLL	35
POLM	15
POLN	19
POLQ	8
POLR1A	48
POLR1B	51
POLR1C	59
POLR1D	51
POLR1E	48
POLR1H	1
POLR2	35
POLR2A	160
POLR2B	160
POLR2C	160
POLR2D	160
POLR2E	160
POLR2F	160
POLR2G	160
POLR2H	160
POLR2I	160
POLR2J	160
POLR2J2	5
POLR2J3	13
POLR2K	160
POLR2L	160
POLR2M	15
POLR3A	34
POLR3B	33
POLR3C	39
POLR3D	33
POLR3E	32
POLR3F	33
POLR3G	32
POLR3GL	33
POLR3H	32
POLR3K	32
POLRMT	4
POM121	87
POM121B	2
POM121C	87
POM121L12	2
POM121L1P	2
POM121L2	2
POMC	43
POMGNT1	11
POMGNT2	2
POMK	6
POMP	32
POMT1	2
POMT2	2
POMZP3	2
PON1	4
PON2	2
PON3	1
POP1	11
POP4	9
POP5	17
POP7	11
POPDC2	2
POPDC3	2
POR	14
PORCN	19
POSTN	8
POT1	42
POTEB3	8
POTEKP	56
POU1F1	41
POU2AF1	37
POU2F1	72
POU2F2	72
POU2F3	4
POU3F1	8
POU3F2	16
POU3F3	10
POU3F4	5
POU4F1	22
POU4F2	41
POU4F3	10
POU5F1	60
POU5F1B	41
POU5F2	2
POU6F1	3
POU6F2	46
PP10122	8
PP2135	1
PP7052	14
PP9457	1
PP9964	2
PPA1	10
PPA2	1
PPAN	14
PPAP2A	1
PPAP2B	2
PPAP2C	2
PPARA	61
PPARD	49
PPARG	61
PPARGC1A	61
PPARGC1B	42
PPAT	8
PPBP	37
PPCDC	12
PPEF1	5
PPEF2	3
PPFIA1	34
PPFIA2	24
PPFIA3	26
PPFIA4	22
PPFIBP1	14
PPFIBP2	14
PPHLN1	15
PPIA	41
PPIAL4C	1
PPIAL4G	1
PPIB	46
PPIC	12
PPID	35
PPIE	160
PPIF	25
PPIG	26
PPIH	160
PPIL1	160
PPIL2	7
PPIL3	4
PPIL4	6
PPIL5	1
PPIL6	4
PPIP5K1	4
PPIP5K2	7
PPL	29
PPM1A	38
PPM1B	15
PPM1D	19
PPM1E	6
PPM1F	27
PPM1G	16
PPM1H	3
PPM1J	6
PPM1K	10
PPM1L	5
PPME1	2
PPOX	4
PPP1CA	66
PPP1CB	55
PPP1CC	96
PPP1R10	5
PPP1R11	6
PPP1R12A	37
PPP1R12B	31
PPP1R12C	29
PPP1R13B	38
PPP1R13L	19
PPP1R14A	22
PPP1R14B	1
PPP1R14C	1
PPP1R15A	34
PPP1R15B	4
PPP1R16A	29
PPP1R16B	35
PPP1R17	6
PPP1R18	45
PPP1R1A	29
PPP1R1B	23
PPP1R1C	1
PPP1R2	13
PPP1R21	3
PPP1R26	3
PPP1R27	9
PPP1R2B	3
PPP1R2C	3
PPP1R2P9	1
PPP1R32	43
PPP1R37	11
PPP1R3A	23
PPP1R3B	23
PPP1R3C	24
PPP1R3D	23
PPP1R3E	23
PPP1R3F	15
PPP1R3G	1
PPP1R7	13
PPP1R8	27
PPP1R9A	13
PPP1R9B	23
PPP2CA	107
PPP2CB	64
PPP2R1A	107
PPP2R1B	53
PPP2R2A	107
PPP2R2B	54
PPP2R2C	45
PPP2R2D	45
PPP2R3A	39
PPP2R3B	38
PPP2R3C	38
PPP2R4	4
PPP2R5A	52
PPP2R5B	52
PPP2R5C	57
PPP2R5D	53
PPP2R5E	52
PPP3CA	45
PPP3CB	43
PPP3CC	45
PPP3R1	43
PPP3R2	36
PPP4C	44
PPP4R1	31
PPP4R1L	16
PPP4R2	8
PPP4R3A	10
PPP4R3B	8
PPP4R3C	2
PPP4R4	1
PPP5C	54
PPP6C	44
PPP6R1	9
PPP6R2	5
PPP6R3	8
PPRC1	28
PPT1	4
PPTC7	5
PPWD1	150
PPY	13
PPYR1	3
PQBP1	160
PRADC1	2
PRAF2	21
PRAG1	4
PRAM1	24
PRAME	31
PRAMEF11	3
PRAMEF17	1
PRAP1	12
PRB1	14
PRB2	2
PRB3	7
PRB4	4
PRC1	19
PRCC	160
PRCP	7
PRDM1	36
PRDM10	1
PRDM11	1
PRDM13	2
PRDM14	43
PRDM15	1
PRDM16	33
PRDM2	3
PRDM4	14
PRDM5	10
PRDM6	44
PRDM7	2
PRDM9	4
PRDX1	26
PRDX2	26
PRDX3	22
PRDX4	20
PRDX5	13
PRDX6	24
PREB	12
PRELID1	4
PRELID3A	2
PRELID3B	1
PRELP	15
PREP	6
PREPL	4
PREX1	40
PREX2	3
PRF1	15
PRG2	11
PRG4	1
PRH1	8
PRH2	1
PRIC295	1
PRICKLE1	56
PRICKLE2	9
PRICKLE3	15
PRICKLE4	13
PRIM1	37
PRIM2	37
PRIMA1	1
PRIMPOL	5
PRKAA1	56
PRKAA2	56
PRKAB1	56
PRKAB2	56
PRKACA	93
PRKACB	64
PRKACG	61
PRKAG1	56
PRKAG2	51
PRKAG3	50
PRKAR1A	49
PRKAR1B	49
PRKAR2A	24
PRKAR2B	93
PRKCA	66
PRKCB	66
PRKCD	66
PRKCE	64
PRKCG	64
PRKCH	52
PRKCI	66
PRKCQ	103
PRKCSH	33
PRKCZ	66
PRKD1	56
PRKD2	55
PRKD3	52
PRKDC	62
PRKG1	48
PRKG2	40
PRKN	56
PRKRA	23
PRKRIP1	6
PRKRIR	4
PRKX	9
PRKY	1
PRL	52
PRLH	1
PRLHR	1
PRLR	53
PRM1	7
PRM2	5
PRM3	4
PRMT1	59
PRMT2	28
PRMT3	7
PRMT5	54
PRMT6	49
PRMT7	9
PRMT8	14
PRMT9	1
PRND	4
PRNP	40
PROC	22
PROCA1	1
PROCR	9
PRODH	1
PROK1	10
PROK2	10
PROKR1	10
PROKR2	13
PROL1	1
PROM1	2
PROM2	2
PROP1	42
PRORP	3
PROS1	11
PROSER2	7
PROSER3	7
PROX1	21
PROX2	3
PROZ	4
PRPF18	45
PRPF19	160
PRPF3	160
PRPF31	160
PRPF38A	160
PRPF38B	2
PRPF39	2
PRPF4	160
PRPF40A	143
PRPF40B	6
PRPF4B	34
PRPF6	160
PRPF8	160
PRPH	31
PRPH2	3
PRPS1	9
PRPS1L1	4
PRPS2	8
PRPSAP1	9
PRPSAP2	8
PRR10	1
PRR11	3
PRR12	2
PRR13	33
PRR14	5
PRR14L	1
PRR16	2
PRR19	8
PRR20A	43
PRR20B	43
PRR20C	43
PRR20D	43
PRR20E	43
PRR22	24
PRR23B	6
PRR23D1	1
PRR23D2	1
PRR3	20
PRR30	3
PRR32	4
PRR34	17
PRR35	42
PRR4	6
PRR5	16
PRR5-ARHGAP8	4
PRR5L	16
PRR7	2
PRRC1	2
PRRC2A	24
PRRC2B	7
PRRC2C	6
PRRG1	2
PRRG2	6
PRRG4	7
PRRT1	1
PRRT2	7
PRRX1	16
PRRX2	1
PRSS1	15
PRSS2	11
PRSS21	1
PRSS23	20
PRSS3	11
PRSS41	1
PRSS42P	1
PRSS46P	1
PRSS50	7
PRSS53	1
PRSS7	1
PRSS8	2
PRTFDC1	13
PRTN3	15
PRUNE	1
PRUNE2	3
PRX	5
PRXL2A	1
PRXL2B	5
PS1TP5BP1	7
PSAP	24
PSAT1	5
PSCA	29
PSCD3	5
PSD	5
PSD4	1
PSEN1	53
PSEN2	44
PSENEN	34
PSG1	14
PSG11	17
PSG2	1
PSG3	6
PSG4	1
PSG5	1
PSG9	7
PSIP1	41
PSKH1	3
PSKH2	5
PSMA1	81
PSMA2	81
PSMA3	81
PSMA4	81
PSMA5	81
PSMA6	81
PSMA7	81
PSMA8	81
PSMB1	81
PSMB10	81
PSMB11	81
PSMB2	81
PSMB3	81
PSMB4	81
PSMB5	81
PSMB6	81
PSMB7	81
PSMB8	81
PSMB9	81
PSMC1	81
PSMC2	81
PSMC3	81
PSMC3IP	33
PSMC4	81
PSMC5	81
PSMC6	81
PSMD1	81
PSMD10	81
PSMD11	81
PSMD12	81
PSMD13	81
PSMD14	81
PSMD2	81
PSMD3	81
PSMD4	81
PSMD5	81
PSMD6	81
PSMD7	81
PSMD8	81
PSMD9	81
PSME1	81
PSME2	81
PSME3	81
PSME3IP1	3
PSME4	81
PSMF1	81
PSMG1	4
PSMG2	17
PSMG3	1
PSORS1C1	1
PSORS1C2	23
PSPC1	17
PSPH	3
PSPN	31
PSRC1	9
PSTPIP1	40
PSTPIP2	3
PTAFR	22
PTAR1	6
PTBP1	160
PTBP2	19
PTBP3	11
PTCD1	7
PTCD2	4
PTCD3	86
PTCH1	30
PTCH2	11
PTCHD2	4
PTCHD3	1
PTCRA	3
PTDSS1	1
PTEN	81
PTER	1
PTF1A	7
PTGDR	8
PTGDR2	8
PTGDS	20
PTGER1	37
PTGER2	28
PTGER3	45
PTGER4	37
PTGES	20
PTGES2	7
PTGES3	55
PTGES3L-AARSD1	6
PTGFR	25
PTGFRN	5
PTGIR	15
PTGIS	7
PTGR2	2
PTGS1	12
PTGS2	37
PTH	16
PTH1R	24
PTH2	5
PTH2R	9
PTHLH	21
PTK2	66
PTK2B	64
PTK6	43
PTK7	17
PTMA	37
PTMS	6
PTN	44
PTOV1	12
PTP4A1	13
PTP4A2	7
PTP4A3	18
PTPA	19
PTPDC1	4
PTPLAD1	1
PTPLB	1
PTPMT1	32
PTPN1	57
PTPN11	66
PTPN12	43
PTPN13	28
PTPN14	14
PTPN18	11
PTPN2	42
PTPN21	22
PTPN22	39
PTPN23	14
PTPN3	37
PTPN4	15
PTPN5	18
PTPN6	86
PTPN7	16
PTPN9	27
PTPRA	27
PTPRB	30
PTPRC	60
PTPRCAP	14
PTPRD	14
PTPRE	15
PTPRF	25
PTPRG	22
PTPRH	11
PTPRJ	55
PTPRK	35
PTPRM	15
PTPRN	16
PTPRN2	8
PTPRO	30
PTPRR	14
PTPRS	24
PTPRT	6
PTPRU	11
PTPRZ1	13
PTRF	2
PTRH1	4
PTRH2	6
PTRHD1	2
PTS	11
PTTG1	74
PTTG1IP	12
PTTG2	25
PTX3	9
PUDP	4
PUF60	160
PUM1	12
PUM2	12
PUM3	20
PURA	30
PURB	24
PURG	12
PUS10	4
PUS7	3
PUS7L	2
PVR	30
PVRIG	2
PVRL1	5
PVRL2	5
PVRL3	5
PVRL4	3
PWP1	15
PWP2	62
PWWP2A	2
PWWP2B	3
PWWP3A	5
PXDN	4
PXMP2	3
PXMP4	2
PXN	64
PXT1	3
PXYLP1	1
PYCARD	35
PYCR1	6
PYCR2	4
PYCR3	7
PYDC1	3
PYDC2	5
PYDC5	1
PYGB	23
PYGL	23
PYGM	26
PYGO1	41
PYGO2	38
PYHIN1	13
PYM1	12
PYROXD1	2
PYROXD2	3
PYURF	1
PYY	13
PZP	6
Q08G24	17
Q0KKI6	2
Q0VAR9	1
Q0ZCG9	1
Q0ZCI9	1
Q12914	1
Q13587	1
Q13746	3
Q14485	2
Q14748	2
Q14782	1
Q14784	1
Q15515	1
Q15559	6
Q15BH2	2
Q16221	2
Q308M6	4
Q32MA8	4
Q3SYH3	1
Q3YBA8	1
Q49AH4	1
Q4VXB0	2
Q4VXQ5	1
Q504X2	2
Q53EV1	1
Q53EW4	4
Q53F65	1
Q53FC7	31
Q53FG3	1
Q53FJ3	1
Q53FP9	4
Q53FW8	5
Q53G35	4
Q53G71	1
Q53G83	5
Q53GH5	1
Q53GY1	4
Q53HB3	3
Q53HB9	1
Q53HC2	1
Q53HD4	1
Q53HE2	5
Q53HF2	2
Q53HG0	2
Q53HP8	2
Q53HQ0	1
Q53HS2	1
Q59E89	1
Q59E92	1
Q59E96	2
Q59EA4	1
Q59EC8	1
Q59ED0	9
Q59EE1	1
Q59EG8	5
Q59EH3	3
Q59EM9	4
Q59EX4	1
Q59EY7	1
Q59EZ2	1
Q59F66	1
Q59F94	2
Q59FB9	1
Q59FI9	1
Q59FJ2	2
Q59FJ7	3
Q59FK4	6
Q59FM5	3
Q59FP4	8
Q59FQ0	1
Q59FU6	1
Q59G16	1
Q59G26	8
Q59GB8	1
Q59GD3	1
Q59GG4	1
Q59GG5	1
Q59GL9	7
Q59GP6	6
Q59GT1	5
Q59GT2	1
Q59GV9	1
Q59GZ0	5
Q59H13	3
Q59H91	1
Q59HD9	5
Q5BKY6	9
Q5C8S5	3
Q5F2F6	2
Q5H970	4
Q5H9I2	2
Q5HY47	1
Q5HY50	1
Q5HYW5	4
Q5JPT6	15
Q5JQ52	1
Q5JQ65	11
Q5JQQ6	1
Q5JQZ4	6
Q5JSM0	8
Q5JTE5	1
Q5JTR5	12
Q5JU30	1
Q5JUE6	1
Q5JUJ3	1
Q5JV93	1
Q5JVB6	2
Q5JW18	2
Q5JWY3	6
Q5JYB1	1
Q5LJB2	1
Q5QP88	3
Q5QPJ8	1
Q5QPM4	2
Q5QPQ7	1
Q5QTQ6	1
Q5SP16	1
Q5SPZ4	2
Q5SQP8	7
Q5SQU0	1
Q5SRJ4	4
Q5SS27	2
Q5STZ7	1
Q5SVL1	3
Q5SWD0	2
Q5SZY0	4
Q5T020	1
Q5T0I1	1
Q5T189	18
Q5T2B4	1
Q5T2E2	1
Q5T2K0	1
Q5T359	1
Q5T3P6	1
Q5T3S7	6
Q5T3U0	3
Q5T4L4	1
Q5T4W8	4
Q5T4Y7	1
Q5T5S3	4
Q5T627	2
Q5T6B4	7
Q5T6E3	2
Q5T6L7	2
Q5T6W5	13
Q5T7C6	4
Q5T7J4	5
Q5T7M8	2
Q5T864	5
Q5T8Z0	1
Q5T9K6	1
Q5T9M4	1
Q5TBK5	1
Q5TBT1	1
Q5TCM0	2
Q5TCY7	1
Q5TF35	1
Q5TFE7	2
Q5TG91	1
Q5THS4	4
Q5TZS4	2
Q5U0E4	1
Q5VU21	3
Q5VU85	2
Q5VVE2	1
Q5VVX3	7
Q5VX10	2
Q5VXV9	1
Q5VYA4	8
Q5VYC3	2
Q5VYK5	2
Q5VYR6	5
Q5VYU5	1
Q5VZB1	1
Q5W150	7
Q5W1B6	1
Q5XG85	6
Q69EZ8	1
Q6GMX0	1
Q6GX22	11
Q6IQ45	1
Q6NR77	2
Q6NSJ4	2
Q6PJG0	2
Q6TXQ4	1
Q6UJX3	1
Q6UWI1	1
Q6VEQ4	1
Q6XYD2	1
Q6ZMW9	1
Q6ZN96	1
Q6ZNC6	1
Q6ZQQ5	10
Q6ZQS4	1
Q6ZQU3	6
Q6ZR29	1
Q6ZR44	1
Q6ZRA3	1
Q6ZRA4	2
Q6ZRC7	3
Q6ZRC8	5
Q6ZRI3	2
Q6ZS93	2
Q6ZSN3	1
Q6ZSW6	5
Q6ZT16	1
Q6ZTF9	1
Q6ZTI4	1
Q6ZTP6	1
Q6ZUC8	2
Q6ZUH1	4
Q6ZUR8	3
Q6ZUY3	2
Q6ZVC8	1
Q6ZVU3	2
Q6ZVW3	3
Q6ZWH8	1
Q71SF7	1
Q7KZQ1	1
Q7KZX8	2
Q7L4M3	1
Q7Z3Y4	4
Q7Z511	1
Q7Z586	1
Q7Z6S6	1
Q7Z763	3
Q7Z783	8
Q86SX1	13
Q86SZ9	9
Q86U29	3
Q86U62	1
Q86U72	2
Q86V28	1
Q8HHH1	1
Q8IWP3	2
Q8IX85	1
Q8IXL1	1
Q8IZH9	2
Q8IZP5	1
Q8IZW4	1
Q8N1F1	1
Q8N1H4	2
Q8N1I9	8
Q8N1K8	4
Q8N291	6
Q8N2G3	1
Q8N2Z3	1
Q8N4W5	1
Q8N5B1	1
Q8N5D4	2
Q8N5Q5	2
Q8N6E1	1
Q8N779	2
Q8N7U5	5
Q8N824	1
Q8N8C6	1
Q8N8J5	8
Q8N8Y3	1
Q8N959	1
Q8N9J2	5
Q8N9L3	1
Q8N9S0	1
Q8NAD7	1
Q8NAF8	3
Q8NAK8	1
Q8NAS7	2
Q8NB89	1
Q8NBB9	3
Q8NBD6	2
Q8NC17	1
Q8NC36	2
Q8NC57	5
Q8NEX1	5
Q8NHA5	1
Q8NI70	6
Q8TA90	7
Q8TBE5	2
Q8TCD0	4
Q8TDG7	2
Q8WU02	10
Q8WUP8	1
Q8WW55	1
Q8WWI3	1
Q8WYZ0	2
Q95HA4	2
Q969F3	3
Q96BA2	2
Q96BA4	2
Q96BE0	46
Q96EJ4	4
Q96FB2	1
Q96FS5	3
Q96FT2	1
Q96GB0	1
Q96HE3	2
Q96HN9	1
Q96HZ8	1
Q96ID7	2
Q96IQ6	1
Q96J99	2
Q96K27	1
Q96K97	1
Q96MC8	1
Q96MH4	1
Q96MK7	1
Q96N14	1
Q96P23	1
Q96TE0	1
Q99419	1
Q9BRL5	4
Q9BRL8	3
Q9BSD4	1
Q9BV07	1
Q9BV16	1
Q9BWQ7	2
Q9BZG7	3
Q9C062	1
Q9H2A1	1
Q9H3J7	1
Q9H491	2
Q9H5C8	1
Q9H5Q2	1
Q9H5T3	1
Q9H614	10
Q9H641	1
Q9H669	1
Q9H686	9
Q9H6F0	12
Q9H6G9	1
Q9H761	4
Q9H7G6	6
Q9H7R8	1
Q9H7V3	1
Q9H836	11
Q9H891	2
Q9H8E5	1
Q9H8J7	10
Q9H918	3
Q9H9I0	1
Q9H9J5	2
Q9HA67	2
Q9HA70	3
Q9HAA0	1
Q9HAA9	1
Q9HAF8	1
Q9HAV2	20
Q9HB73	2
Q9HBB3	1
Q9NRC3	1
Q9NRT5	3
Q9NW22	1
Q9NW71	1
Q9NWB3	1
Q9NWD7	3
Q9NWG3	2
Q9NWJ2	2
Q9NWL9	13
Q9NWP4	3
Q9NXG9	2
Q9NYC6	13
Q9NZX4	3
Q9P078	26
Q9P0M7	1
Q9P0T5	1
Q9P1I0	1
Q9P1R8	7
Q9T9Y2	1
Q9UI71	6
Q9UMD0	3
Q9UQL5	4
Q9Y2A0	2
Q9Y5B2	1
QARS	15
QARS1	44
QDPR	4
QKI	29
QPCT	2
QPCTL	2
QPRT	9
QRFP	9
QRFPR	11
QRICH1	34
QRSL1	5
QSOX1	5
QSOX2	1
QTRT1	7
QTRT2	1
R3HCC1L	1
R3HDM1	1
R3HDM2	25
RAB10	30
RAB11A	93
RAB11B	30
RAB11FIP1	6
RAB11FIP2	21
RAB11FIP3	22
RAB11FIP4	14
RAB11FIP5	9
RAB12	6
RAB13	30
RAB14	30
RAB15	2
RAB17	10
RAB18	30
RAB19	4
RAB1A	45
RAB1B	62
RAB1C	5
RAB21	10
RAB22A	9
RAB23	16
RAB24	3
RAB25	15
RAB26	6
RAB27A	28
RAB27B	10
RAB28	2
RAB29	10
RAB2A	32
RAB2B	22
RAB30	18
RAB31	9
RAB32	14
RAB33A	14
RAB33B	26
RAB34	11
RAB35	17
RAB36	9
RAB37	5
RAB38	15
RAB39A	20
RAB39B	11
RAB3A	29
RAB3B	17
RAB3C	10
RAB3D	16
RAB3GAP1	29
RAB3GAP2	30
RAB3IL1	25
RAB3IP	93
RAB40A	3
RAB40AL	3
RAB40B	6
RAB40C	5
RAB41	11
RAB42	1
RAB43	28
RAB4A	35
RAB4B	14
RAB4B-EGLN2	7
RAB5A	66
RAB5B	18
RAB5C	30
RAB6A	44
RAB6B	18
RAB6C	2
RAB7A	62
RAB7B	31
RAB7L1	5
RAB8A	93
RAB8B	22
RAB9A	17
RAB9B	7
RABAC1	37
RABEP1	36
RABEP2	9
RABEPK	17
RABGAP1	10
RABGAP1L	11
RABGEF1	34
RABGGTA	23
RABGGTB	21
RABIF	21
RABL2A	5
RABL2B	11
RABL4	1
RABL6	6
RAC1	105
RAC2	64
RAC3	60
RACGAP1	62
RACK1	73
RAD1	46
RAD17	47
RAD18	34
RAD21	96
RAD21L1	1
RAD23A	55
RAD23B	60
RAD50	54
RAD51	49
RAD51AP1	30
RAD51AP2	1
RAD51B	30
RAD51C	35
RAD51D	44
RAD51L1	5
RAD51L3	6
RAD52	44
RAD54B	23
RAD54L	7
RAD54L2	28
RAD9A	46
RAD9B	40
RADIL	17
RADX	5
RAE1	87
RAET1E	14
RAET1G	17
RAET1L	18
RAF1	66
RAG1	22
RAG1AP1	1
RAG2	15
RAGE	3
RAI1	20
RAI14	6
RAI2	9
RALA	37
RALB	30
RALBP1	45
RALGAPA1	14
RALGAPA2	15
RALGAPB	6
RALGDS	30
RALGPS1	4
RALGPS2	4
RALY	35
RALYL	17
RAMAC	36
RAMP1	11
RAMP2	14
RAMP3	16
RAN	64
RANBP1	17
RANBP10	14
RANBP2	96
RANBP3	24
RANBP3L	7
RANBP6	2
RANBP9	35
RANGAP1	96
RANGRF	14
RAP1A	61
RAP1B	61
RAP1GAP	31
RAP1GAP2	13
RAP1GDS1	15
RAP2A	25
RAP2B	15
RAP2C	11
RAPGEF1	47
RAPGEF2	27
RAPGEF3	37
RAPGEF4	32
RAPGEF5	11
RAPGEF6	12
RAPH1	6
RAPSN	24
RAPTOR	29
RARA	67
RARB	59
RARG	59
RARRES2	23
RARRES3	2
RARS	13
RARS1	10
RASA1	66
RASA2	8
RASA3	12
RASA4	9
RASA4B	7
RASAL1	7
RASAL2	50
RASAL3	29
RASD1	45
RASD2	14
RASGEF1A	4
RASGEF1B	4
RASGEF1C	1
RASGRF1	51
RASGRF2	47
RASGRP1	34
RASGRP2	32
RASGRP3	37
RASGRP4	31
RASIP1	9
RASL10A	1
RASL10B	9
RASL11A	2
RASL11B	5
RASL12	10
RASSF1	50
RASSF10	21
RASSF2	15
RASSF3	13
RASSF4	10
RASSF5	37
RASSF6	4
RASSF7	5
RASSF8	12
RASSF9	4
RAVER1	6
RAVER2	3
RAX	3
RAX2	1
RB1	67
RB1CC1	38
RBAK	26
RBBP4	67
RBBP5	61
RBBP6	85
RBBP7	67
RBBP8	50
RBBP8NL	8
RBBP9	5
RBCK1	85
RBFA	16
RBFOX1	31
RBFOX2	49
RBFOX3	1
RBIS	1
RBKS	2
RBL1	54
RBL2	53
RBM10	37
RBM11	24
RBM12	3
RBM12B	2
RBM14	34
RBM15	17
RBM15B	14
RBM17	160
RBM18	5
RBM19	17
RBM20	7
RBM22	160
RBM23	27
RBM24	7
RBM25	26
RBM26	4
RBM27	3
RBM28	53
RBM3	22
RBM33	1
RBM38	3
RBM39	51
RBM4	39
RBM41	29
RBM42	16
RBM43	2
RBM45	8
RBM46	4
RBM47	13
RBM48	39
RBM4B	16
RBM5	160
RBM6	4
RBM7	16
RBM8A	150
RBM9	11
RBMS1	2
RBMS2	1
RBMX	160
RBMX2	8
RBMXL1	1
RBMXL2	1
RBMY1A1	21
RBMY1C	7
RBMY1E	3
RBMY1F	24
RBMY1J	24
RBP1	20
RBP2	5
RBP3	15
RBP4	6
RBP5	4
RBP7	7
RBPJ	55
RBPJL	40
RBPMS	50
RBPMS2	38
RBSN	11
RBX1	85
RC3H1	2
RC3H2	10
RCAN1	12
RCAN2	8
RCAN3	6
RCBTB1	1
RCBTB2	8
RCC1	37
RCC1L	3
RCC2	96
RCCD1	1
RCE1	1
RCHY1	37
RCL1	62
RCN1	29
RCN2	12
RCN3	13
RCOR1	24
RCOR2	12
RCOR3	42
RCVRN	14
RD3	4
RDBP	3
RDH10	4
RDH11	5
RDH12	5
RDH13	3
RDH5	3
RDM1	5
RDX	36
REC114	2
REC8	37
RECK	31
RECQL	9
RECQL4	8
RECQL5	17
REEP1	16
REEP2	20
REEP3	1
REEP4	30
REEP5	16
REEP6	25
REG1A	4
REG1B	4
REG3A	6
REG3G	2
REG4	1
REL	78
RELA	81
RELB	69
RELL1	3
RELL2	19
RELN	44
RELT	2
REM1	8
REM2	5
REN	9
RENBP	3
REP15	5
REPIN1	3
REPS1	66
REPS2	64
RER1	13
RERE	24
RERG	1
RESF1	4
REST	45
